n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
9,true,0.034982056378768944,-1014.3314874059427,1111.2468336686861,3.089774585565465,1996.8254340571943,3,true,0.04907183295406823,0.04907183295406823,true
127,true,0.9991915831474399,-996.1344862463793,1080.7240753141075,-0.008088842097322413,-0.2667556930950923,7,false,0.010189436825219469,0.010189436825219469,true
191,true,0.9928882790035336,-994.2021749795322,1078.164562030276,-0.12532105689751916,-0.8270845901020039,7,false,0.015821682664285627,0.015821682664285627,true
63,true,0.9614868059850229,-1019.090838049381,1112.9396418739134,-0.13844478075679945,-0.8203814008027166,6,false,0.024136327196199972,0.024136327196199972,true
63,true,0.27327462856637397,-1012.6523166395644,1099.438011637973,0.5691664715661773,10.39964636604941,5,false,0.03437273358353071,0.03437273358353071,true
127,true,0.9944053653939199,-996.664883210469,1087.4565698821498,-0.06016141086888638,-0.1985493036927437,7,false,0.011997716122292997,0.011997716122292997,true
63,true,0.9991197890919525,-992.6642833175048,1071.1801877903415,-0.0646521223493437,-0.3530470561254333,6,false,0.01826056117549355,0.01826056117549355,true
95,true,0.7893110793280967,-993.0799299801364,1079.2359201865702,-0.5649341373086827,1.5230389714329249,6,false,0.027937018618441944,0.027937018618441944,true
63,true,0.6927627511531831,-990.0061982662203,1082.6297989365191,0.03450879114438976,0.9986564100358919,6,false,0.027929998425046447,0.027929998425046447,true
63,true,0.7205825372559045,-1024.3799622969257,1096.196726422719,0.3528144772030828,0.45441637656904277,6,false,0.023023529187133768,0.023023529187133768,true
63,true,0.972017989928256,-1019.7302824006443,1102.4621149403226,0.03901493516673327,0.1057706204223905,6,false,0.020093889866959265,0.020093889866959265,true
31,true,0.6934040819517006,-997.2629680126773,1097.5980668189911,0.06050630589129469,1.0276129639503324,5,false,0.02887214201142675,0.02887214201142675,true
31,true,0.9922863301712107,-1001.9404382261071,1081.9314376316388,-0.13823813086355585,-0.25873898112604365,5,false,0.02388630033460612,0.02388630033460612,true
25,true,0.5844569638161203,-1006.5832016732074,1093.48684691227,0.5927695848736221,1497.1267570614957,4,true,0.035552876693423344,0.035552876693423344,true
31,true,0.9754804797970169,-988.3491903014266,1089.4115144677157,-0.5330896160148768,-0.5889730455214703,5,false,0.023798678756690658,0.023798678756690658,true
31,true,0.4486445289036536,-984.3593804206498,1075.2730951819597,0.6282549949239637,313.17646526359476,5,false,0.03415309798812021,0.03415309798812021,true
63,true,0.9910083477393051,-990.143735498334,1064.889764105089,-0.14565620394614598,-0.3016002338790713,6,false,0.01765125208763254,0.01765125208763254,true
63,true,0.746373950688414,-981.8016340239594,1070.1476685015755,-0.4926890699305204,2.690647636881522,6,false,0.026043648388628368,0.026043648388628368,true
63,true,0.8153437046192458,-974.2438879208803,1076.3353623533553,0.11559961738112179,0.3925456815823054,6,false,0.023969509558124116,0.023969509558124116,true
31,true,0.8947515242676781,-977.9872191340094,1060.239988425266,0.16868638402752367,0.4079501854942009,5,false,0.025176240098521808,0.025176240098521808,true
5,true,0.1636682197528349,-981.5950533247905,1054.1732361361933,0.36082695932327624,1360.172852858228,2,true,0.030727689484709792,0.030727689484709792,true
127,true,0.9994259090995192,-997.4883459941781,1074.2928312052825,-0.02472669805251826,-0.10772991380463282,7,false,0.00940817785541368,0.00940817785541368,true
127,true,0.97520433624486,-1003.143783925065,1090.3259441109374,-0.002864103131059892,0.11910075038463219,7,false,0.01401470529787495,0.01401470529787495,true
63,true,0.8293012542271309,-1017.0958389746345,1093.2490108089871,0.28665749842980404,0.5591370327224467,6,false,0.01988017076539475,0.01988017076539475,true
63,true,0.6844969562369179,-1006.301567105793,1098.2273380155168,-0.8400189092897108,2.08983736150185,6,false,0.02141744459065042,0.02141744459065042,true
63,true,0.9329204261266808,-991.0513165271443,1078.42101810938,-0.22939096308914486,-0.30297657755454566,6,false,0.01762183848202277,0.01762183848202277,true
63,true,0.35887741081862606,-975.2473728332392,1073.539634594371,0.7649478978576099,7.578678351871076,6,false,0.02298633576983078,0.02298633576983078,true
127,true,0.9995876982342995,-957.2126427658559,1061.3066307475885,-0.1400061091378575,-0.3294497146443973,7,false,0.010397743744516448,0.010397743744516448,true
63,true,0.8742365370020947,-943.4115497579907,1028.8647395289972,0.4354091062784846,-0.5174028090993943,6,false,0.015323511043771663,0.015323511043771663,true
63,true,0.3855067625870295,-933.160188126485,1001.8439884589415,-1.5630993840587735,69.11048122170428,6,false,0.017904427394477618,0.017904427394477618,true
511,true,0.9999599077519291,-929.7785524240687,1009.4763636134874,-1.4257107750381692e-5,-0.0024229518504625958,9,false,0.008591331531362708,0.008591331531362708,true
31,true,0.9593502339660545,-926.4848987202469,1010.330188033377,-0.021516010981486033,0.2002045013902034,5,false,0.12358167766627884,0.12358167766627884,true
15,true,0.5880751761639677,-961.6083639180365,1031.6658595097929,0.8173086996230268,0.8366207394763023,4,false,0.2003850874077577,0.2003850874077577,true
31,true,0.9545006619504106,-965.798934655539,1041.6056130541353,0.08533180215431457,0.14339938282159892,5,false,0.127240059231339,0.127240059231339,true
31,true,0.7955020922453069,-983.6615812073206,1065.7847075739078,0.42281756185320774,0.42281756185320774,5,false,0.20354155741976585,0.20354155741976585,true
31,true,0.9473245982889621,-969.9048082530868,1062.6379799481767,0.11341987872674508,-0.5685711811672718,4,false,0.2085082800527692,0.2085082800527692,true
15,true,0.9428112314662869,-964.853971315358,1052.589496045622,-0.24590312542864012,-0.9425266352009203,4,false,0.33528728521680856,0.33528728521680856,true
7,true,0.36803400150192395,-976.364037695684,1062.6250289687046,-1.0939658346353553,2.954621471149494,3,false,0.5349077369322977,0.5349077369322977,true
31,true,0.961206621656284,-997.8080591494049,1073.8863460836455,0.08283707331543155,-0.10792448977053937,5,false,0.14007950472242012,0.14007950472242012,true
31,true,0.9375683299615553,-1004.9965287784553,1089.6148887557708,-0.016365001120220768,0.21642839307401118,5,false,0.2336087839416464,0.2336087839416464,true
15,true,0.9560894325585266,-985.3243678049835,1085.5684865169635,-0.6394239798901253,-0.6394239798901253,4,false,0.36142894416296767,0.36142894416296767,true
7,true,0.5408572190654847,-982.3912388684673,1067.46725062644,-0.3050280051111258,2.477824822300363,3,false,0.5907977667390198,0.5907977667390198,true
15,true,0.8640716537074942,-990.1868305373256,1065.8819440032778,0.5272369877284291,0.6073937664709774,4,false,0.25971435110114155,0.25971435110114155,true
15,true,0.9864120884949272,-971.390774302891,1077.4206244518748,-1.3992520977674303,-1.3992520977674303,4,false,0.31594669956023363,0.31594669956023363,true
15,true,0.5828634898554206,-959.4942535571048,1047.4266050595447,-2.5544135557433947,3.1372737673464144,3,false,0.560968870036561,0.560968870036561,true
15,true,0.6527603884891102,-950.6152124467504,1033.090042150614,1.123347644480873,1.123347644480873,4,false,0.2828908655135149,0.2828908655135149,true
31,true,0.921398791022193,-972.7842632789599,1048.0486210972292,0.020091378578626973,-1.010526342324738,5,false,0.17835229078769582,0.17835229078769582,true
15,true,0.7247626084200017,-970.2911638986211,1068.9270414008922,-0.07105448048218932,0.7910631153131362,4,false,0.25701274344152697,0.25701274344152697,true
15,true,0.9059133918320216,-944.79130720332,1051.7348596776433,-0.192825153513013,-0.296776349914353,4,false,0.2028812075542705,0.2028812075542705,true
15,true,0.8839979476438932,-954.4074918763232,1028.7562768913365,0.2309455167367105,-0.915639423496259,4,false,0.2770269484502954,0.2770269484502954,true
15,true,0.8385089503087533,-965.1346356500223,1040.7517824613753,-0.14020483041804255,0.5381697809098114,4,false,0.35245516402214055,0.35245516402214055,true
15,true,0.8325961796616558,-960.378679956054,1051.1776818529718,-2.681430253924418,-2.681430253924418,4,false,0.390323101505812,0.390323101505812,true
15,true,0.00010302630752794973,-960.378679956054,1051.7904928931007,0.0,21.30363790843262,4,false,0.4240012808771394,0.4240012808771394,true
127,true,0.9923201809981818,-955.5702663769699,1046.676239127384,-0.001221514717599348,0.03208363868566266,7,false,0.040902858443276534,0.040902858443276534,true
63,true,0.995077486836231,-939.003547390449,1030.8209455632857,-0.02255985906526803,-0.20396098821720443,6,false,0.07164722439190509,0.07164722439190509,true
63,true,0.9859009923358879,-942.406816612518,1023.4089679592757,-0.2338635784424241,-0.6821602114858933,5,false,0.12529480114079633,0.12529480114079633,true
31,true,0.9616316214760329,-944.6351061308582,1023.5908915672795,-0.4464685742926804,-1.1454671017409055,5,false,0.21146747956054224,0.21146747956054224,true
15,true,0.09094703995593108,-928.7489551844716,1027.7992836110495,1.4233316096353974,11.575815361219384,4,false,0.3304321916299706,0.3304321916299706,true
127,true,0.9983654285651232,-927.2723653998181,1007.769289955276,-0.02692963456865982,-0.07788836802433252,7,false,0.04534533445277446,0.04534533445277446,true
63,true,0.9355441366985284,-918.0103183163284,1014.1496143239573,-0.05088925779443798,0.15778063411721632,6,false,0.07884485819922579,0.07884485819922579,true
255,true,0.9956984580043404,-913.0268978886917,991.9791638663959,-0.22858145870702629,-0.7494046978516735,7,false,0.11436560480780734,0.11436560480780734,true
31,true,0.8419415685192359,-923.700731059104,1007.9362703769685,0.3210522785794865,0.7064773636569726,5,false,0.19413429345337554,0.19413429345337554,true
63,true,0.7133092330700626,-909.4883361148545,1012.6945792274524,-0.540569523103045,1.3924521819650408,5,false,0.21590827812927998,0.21590827812927998,true
31,true,0.44624388652736247,-925.7882558542897,1002.6926516627468,0.5751244856060111,1.6921418740666923,5,false,0.16999186272546774,0.16999186272546774,true
63,true,0.972125908108284,-929.125940794605,1010.8400639509697,0.09285845381657509,0.09855705282257077,6,false,0.06619888488369913,0.06619888488369913,true
63,true,0.9993464603146575,-921.8934263491068,1006.554168099073,-0.070172031984157,-0.7161682976075099,6,false,0.10430484187940844,0.10430484187940844,true
31,true,0.9720326909331395,-919.9870239287372,1006.2857085442062,-0.17125270860708497,-0.5684445353425644,5,false,0.17518225486446612,0.17518225486446612,true
15,true,0.5154616728991687,-928.7503243174594,1011.6234264980565,0.7943341105568607,1.2559400777030305,4,false,0.2719389020602998,0.2719389020602998,true
31,true,0.9911865141081938,-912.5291975187051,1001.0396012949144,-0.132283898181754,-0.3911104984363192,5,false,0.12978494941393737,0.12978494941393737,true
31,true,0.41808664820255453,-922.910756656702,993.5583376507282,1.4064171297488883,1.6944262311575358,5,false,0.21062364700547584,0.21062364700547584,true
63,true,0.9233583688465009,-929.5968283588558,1017.2228750230748,0.11397581465632811,0.14912721325026723,6,false,0.07961167044334633,0.07961167044334633,true
31,true,0.8601466665795702,-961.8966415064519,1036.123673102375,0.22449932979839105,0.23263292782371536,5,false,0.108579546020314,0.108579546020314,true
31,true,0.9851763828254922,-961.7387551058744,1057.5935326299314,-0.073836466433022,-0.2569114230636842,5,false,0.12592481756391855,0.12592481756391855,true
31,true,0.9553076199190046,-965.9958099808689,1049.3336062897374,0.021170082893377185,0.11725542927797505,5,false,0.19856777066033515,0.19856777066033515,true
15,true,0.6399964326376129,-979.4850937061095,1065.9574752043557,0.3354628725683142,0.9594429517853769,4,false,0.2890719482655265,0.2890719482655265,true
31,true,0.9381137252099838,-989.7281912553607,1074.0456497004122,0.0956767550630957,-0.3199434768953324,5,false,0.19398326937694813,0.19398326937694813,true
15,true,0.8820159786000594,-996.7213160403386,1079.3339400734112,0.20566617019858313,0.4459112459487642,4,false,0.2695124927989322,0.2695124927989322,true
15,true,0.9580018355888086,-979.0740000009249,1068.7968965807947,-0.5079813340159944,-0.6053066461304297,4,false,0.3257041249227164,0.3257041249227164,true
63,true,0.024660694795790358,-986.8636079023682,1077.795279695597,1.5895468570979574,15.41144995132231,5,false,0.4707579338667158,0.4707579338667158,true
63,true,0.9685980366771308,-1003.4053620869585,1086.8631229418027,0.0465017140013515,0.05780689873768097,6,false,0.07392521245886738,0.07392521245886738,true
63,true,0.9997115356544545,-1003.3440910132822,1081.7058067975672,-0.04207804186512476,-0.1712784682038091,6,false,0.11010646119732465,0.11010646119732465,true
1,true,0.0,-1003.3440910132822,1084.7919312582787,0.0,1.624591672199075e8,0,true,1.5831070823886222,1.5831070823886222,true
31,true,0.9523270056438401,-1002.175900403233,1107.412947861414,-0.18391686666768692,-0.4287939205078146,4,false,0.26750528962844194,0.26750528962844194,true
15,true,0.21617676924601767,-1020.7192222574881,1102.300094756884,1.563091386179849,9.913686797150831,4,false,0.3337368506410437,0.3337368506410437,true
127,true,0.9876306159524609,-1042.778320740077,1124.8982400369587,0.02320075091961371,0.03584493351218043,7,false,0.05774729821899267,0.05774729821899267,true
63,true,1.0,-1023.7490074466755,1122.7240458556912,-0.030492225716898247,-0.15351939690026484,6,false,0.08887684351499586,0.08887684351499586,true
31,true,0.966680720812213,-1023.8028274653531,1113.7917788198477,-0.08591982380289664,-0.18105343364481996,5,false,0.15319656341467106,0.15319656341467106,true
31,true,0.46782827516444886,-1033.5320528444443,1115.0963415980132,1.3748844981569164,2.0454449156447936,5,false,0.24909293416730952,0.24909293416730952,true
63,true,0.9876565891545452,-1029.90089148754,1118.295287734418,-0.19220171800066055,-0.20007763333774164,6,false,0.08644979330962017,0.08644979330962017,true
31,true,0.9205503817476381,-1023.8652910234174,1117.0856973428397,0.02411354690184453,0.1823628959166399,5,false,0.1544481816148656,0.1544481816148656,true
31,true,0.8207025988974099,-1011.0512421165757,1111.9800519373543,0.1907390817295891,0.47451630129421574,5,false,0.22550589427052006,0.22550589427052006,true
31,true,0.9918783526944649,-1020.0690823785172,1101.1856606762829,-0.03200665167537409,-0.35721502675460215,5,false,0.2411787225437395,0.2411787225437395,true
6,true,0.0012462858370882882,-1020.0690823785172,1115.566444450136,0.0,4.7496222514247775e8,2,true,0.4433540651707572,0.4433540651707572,true
127,true,0.9992851783022886,-1017.2285931268806,1086.767763803222,-0.0013081854449410457,-0.013267935115891305,7,false,0.036382497243394554,0.036382497243394554,true
63,true,0.9990863450639508,-1000.2967955070502,1093.277465323355,-0.009049802911931693,-0.04427147316710034,6,false,0.06900581896142163,0.06900581896142163,true
31,true,0.997589971604636,-983.3914852539219,1075.9190643227585,-0.1357256081180367,-0.22667083220721906,5,false,0.13012594816128212,0.13012594816128212,true
31,true,0.934659569625207,-994.1501971931351,1073.9770286351616,0.18438200422042428,0.27408724473048096,5,false,0.24256398093907194,0.24256398093907194,true
13,true,0.1845271354903829,-981.4501744981607,1074.1704031677345,-0.38140629304598406,2014.0747386393423,3,true,0.37008458275849176,0.37008458275849176,true
63,true,0.9738598144285082,-981.6890481254225,1064.8247604777475,0.07471913924496221,0.07524163820016838,6,false,0.05780214586961845,0.05780214586961845,true
63,true,0.9969356714788846,-957.0749206703399,1058.9492702385157,-0.24865883003099043,-0.3475659841037668,5,false,0.09981545872611011,0.09981545872611011,true
31,true,0.8529711326544365,-960.8097469941073,1046.3943726326547,-0.12490720465484628,0.6741009231957378,5,false,0.18313211968639373,0.18313211968639373,true
15,true,0.9982871401228882,-970.0015401155341,1039.8107262969365,-0.10950760522564451,-0.6398649510488212,4,false,0.21741602855067935,0.21741602855067935,true
9,true,0.24517248110502277,-964.713273976125,1059.384163369462,0.012342600535475867,61192.80732526814,3,true,0.3941792075596026,0.3941792075596026,true
63,true,0.9789806477411691,-975.1833245078931,1059.9017076822558,0.021408729746099198,0.042425414534591255,6,false,0.07927356322348203,0.07927356322348203,true
31,true,0.947195909978271,-977.7611259165326,1067.8183499478018,-0.0007379380233487609,0.16359234164428926,5,false,0.13579458030920405,0.13579458030920405,true
31,true,0.8830410105834902,-973.8280174144122,1075.5557414841142,0.018796897624497433,0.42387021271201775,5,false,0.21051902809951362,0.21051902809951362,true
15,true,0.8000963401145819,-1014.5988343942472,1080.6135626081914,0.5225762705451871,-0.5284387210567729,4,false,0.27013348769111845,0.27013348769111845,true
63,true,0.24062839372550135,-1021.3147804132129,1106.5897089428904,0.20577433454582206,8.05856095327158,6,false,0.27345028779827324,0.27345028779827324,true
127,true,0.9954477081612882,-1000.0966561469538,1105.4956705948598,-0.012118201412022245,-0.025039765024075678,7,false,0.05826707713881996,0.05826707713881996,true
63,true,0.9317323407948764,-989.4927921205353,1088.9381451412623,0.08145551281427288,0.18769569104597394,6,false,0.10245884353841594,0.10245884353841594,true
31,true,0.8279319205588199,-1011.65312459198,1080.9106613921308,0.22486173331594728,0.45500701241462593,5,false,0.14990627933892775,0.14990627933892775,true
31,true,0.9889477889992364,-1023.2292828370169,1098.6097324478617,-0.2520691421284482,-0.42162448615363246,5,false,0.16440785340046998,0.16440785340046998,true
31,true,0.9473087370565979,-1047.730268119048,1128.037429571054,0.13219955372778713,-0.45201607996887105,4,false,0.27779968345014827,0.27779968345014827,true
3,true,0.0017027748833325083,-1047.730268119048,1124.8970530344768,0.0,7645.690881251406,1,true,0.4164072336391778,0.4164072336391778,true
127,true,0.9970160486631355,-1036.585807451456,1136.6262234926003,-0.006812325538930963,0.01084483034560435,7,false,0.0505842053088885,0.0505842053088885,true
63,true,0.9928677283037021,-1014.8007419266429,1126.1413210365454,-0.07272180376185133,-0.07272180376185133,6,false,0.08702088613858519,0.08702088613858519,true
31,true,0.964693159241045,-1020.6624195236935,1100.52825284374,0.07320859702895177,0.10380235453044406,5,false,0.1468240924831266,0.1468240924831266,true
31,true,0.9096652276726094,-1033.3909152089384,1111.3670001989287,0.3600288804898355,-0.37163106791376777,5,false,0.22842234218645896,0.22842234218645896,true
